,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
32,"Morgan Freeman, Thomas Jane, Jason Lee, Damian Lewis",5 nominations.,"$33,700,000","USA, Canada",01 Jun 2004,Lawrence Kasdan,,"Drama, Horror, Sci-Fi, Thriller",English,35,Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.,https://m.media-amazon.com/images/M/MV5BMTk1MjQwMTQyMV5BMl5BanBnXkFtZTcwODcxMjEzMw@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",21 Mar 2003,True,134 min,,Dreamcatcher,movie,http://dreamcatchermovie.warnerbros.com/,"Stephen King (novel), William Goldman (screenplay), Lawrence Kasdan (screenplay)",2003,tt0285531,5.5,"84,142",,
33,"Kam Heskin, Orlando Seale, Benjamin Gourley, Lucila Solá",N/A,"$81,351",USA,16 Nov 2004,Andrew Black,,"Comedy, Romance",English,N/A,"Jane Austen's classic is transplanted to modern-day Utah. While her college roommates search for love, aspiring writer Elizabeth Bennet focuses on her career but constantly finds herself fighting haughty businessman Will Darcy.",https://m.media-amazon.com/images/M/MV5BMTI2NDkyMTU4N15BMl5BanBnXkFtZTYwMTM1NjYy._V1_SX300.jpg,Excel Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}]",05 Dec 2003,True,104 min,,Pride and Prejudice,movie,http://www.prideprejudice.com/,"Jane Austen (novel), Anne K. Black, Katherine Brim, Jason Faller",2003,tt0366920,5.3,"2,262",,
34,"Felicity Mason, Mungo McKay, Rob Jenkins, Lisa Cunningham",3 wins & 4 nominations.,N/A,Australia,11 Oct 2005,"Michael Spierig, Peter Spierig",,"Action, Comedy, Horror, Sci-Fi",English,34,"A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",https://m.media-amazon.com/images/M/MV5BMTQ0MDM3NDU2MF5BMl5BanBnXkFtZTcwOTQxMTkyMQ@@._V1_SX300.jpg,Lions Gate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",04 Sep 2003,True,97 min,,Undead,movie,http://www.undeadmovie.com/,"Michael Spierig, Peter Spierig",2003,tt0339840,5.5,"12,215",,
35,"Eiko Koike, Maho Nonami, Daisuke Kizaki",1 win.,N/A,Japan,13 Jul 2004,Yukihiko Tsutsumi,,"Comedy, Drama, Horror, Thriller",Japanese,N/A,"Two actresses who have auditioned for one part, sharing the same apartment with opposite personalities equals a night which either neither of them will forget - if they survive!",https://m.media-amazon.com/images/M/MV5BZDIxN2Q0ZDEtYWRkOS00OTdkLWExNTUtM2QzYmFjYTkyMTZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,TLA Releasing,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",04 Oct 2003,True,70 min,,2LDK,movie,N/A,"Yuiko Miura, Yukihiko Tsutsumi",2003,tt0362387,6.9,"3,216",,
36,"Blanchard Ryan, Daniel Travis, Saul Stein, Michael E. Williamson",2 wins & 6 nominations.,"$30,500,882",USA,28 Dec 2004,Chris Kentis,,"Adventure, Drama, Horror, Thriller",English,63,Based on the true story of two scuba divers accidentally stranded in shark infested waters after their tour boat has left.,https://m.media-amazon.com/images/M/MV5BNjQ5ODAyOTk3OF5BMl5BanBnXkFtZTcwNzQ1NjYyMQ@@._V1_SX300.jpg,Lions Gate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",20 Aug 2004,True,79 min,,Open Water,movie,http://www.openwatermovie.com/,Chris Kentis,2003,tt0374102,5.7,"47,579",,
37,"Elizabeth Daily, Nancy Cartwright, Kath Soucie, Dionne Quan",2 nominations.,"$39,400,000",USA,16 Dec 2003,"John Eng, Norton Virgien",,"Animation, Adventure, Comedy, Family, Fantasy, Musical",English,38,"The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries.",https://m.media-amazon.com/images/M/MV5BOTYzMTAwNTI3MV5BMl5BanBnXkFtZTYwMzU3NTM3._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",13 Jun 2003,True,80 min,,Rugrats Go Wild,movie,http://www.nick.com/all_nick/movies/rugratsgowild/,"Kate Boutilier, Monica Piper (punch-up writer), David Regal (punch-up writer), Paul Greenberg (punch-up writer), Vito Viscomi (punch-up writer), Arlene Klasky (based on characters created by: Rugrats), Gabor Csupo (based on characters created by: Rugrats), Paul Germain (based on characters created by: Rugrats), Arlene Klasky (character design: original series), Gabor Csupo (character design: original series), Peter Chung (character design: original series), Arlene Klasky (based on characters created by: The Wild Thornberrys), Gabor Csupo (based on characters created by: The Wild Thornberrys), Steve Pepoon (based on characters created by: The Wild Thornberrys), David Silverman (based on characters created by: The Wild Thornberrys), Stephen Sustarsic (based on characters created by: The Wild Thornberrys), Laslo Nosek (character design: original series), Gena Kornyshev (character design: original series)",2003,tt0337711,5.6,"6,884",,
38,"Billy Bob Thornton, Tony Cox, Brett Kelly, Lauren Graham",Nominated for 1 Golden Globe. Another 1 win & 11 nominations.,N/A,"USA, Germany",22 Jun 2004,Terry Zwigoff,,"Comedy, Crime, Drama",English,70,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,https://m.media-amazon.com/images/M/MV5BMjA4Njg1MDcwN15BMl5BanBnXkFtZTYwMzAxNjM3._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",26 Nov 2003,True,91 min,,Bad Santa,movie,http://www.miramax.com/movie/bad-santa,"Glenn Ficarra, John Requa",2003,tt0307987,7.1,"126,607",,
39,"George Clooney, Catherine Zeta-Jones, Geoffrey Rush, Cedric the Entertainer",3 nominations.,"$35,096,190",USA,10 Feb 2004,"Joel Coen, Ethan Coen",,"Comedy, Crime, Romance","English, French",71,A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.,https://m.media-amazon.com/images/M/MV5BMTU2OTc5Mjc0N15BMl5BanBnXkFtZTYwMDYyMjg3._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",10 Oct 2003,True,100 min,,Intolerable Cruelty,movie,http://www.intolerablecruelty.com/,"Robert Ramsey (story), Matthew Stone (story), John Romano (story), Robert Ramsey (screenplay), Matthew Stone (screenplay), Ethan Coen (screenplay), Joel Coen (screenplay)",2003,tt0138524,6.3,"84,873",,
40,"Troy Garity, Lee Pace, Andre Braugher, Shawn Hatosy",Nominated for 3 Golden Globes. Another 3 wins & 12 nominations.,N/A,"USA, Canada",27 Jan 2004,Frank Pierson,,"Biography, Crime, Drama, Romance",English,N/A,The true story of the price a young soldier paid for falling in love with a transsexual night-club performer.,https://m.media-amazon.com/images/M/MV5BMTg4Mjk1NTc4OV5BMl5BanBnXkFtZTcwMTQ3NTAzMQ@@._V1_SX300.jpg,Bachrach/Gottlieb Productions,R,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",31 May 2003,True,112 min,,Soldier's Girl,movie,http://www.sho.com/movies/movies_product.cfm?titleid=116815,Ron Nyswaner,2003,tt0324013,7.9,"5,934",,
41,"Cusse Mankuma, Kathleen Barr, Lisa Ann Beley, Dexter Bell",1 win.,,"Canada, USA",,N/A,,"Animation, Action, Sci-Fi, Sport",English,N/A,A young teen driver joins an other-dimensional car racing which the mystic Wheel of Power is the prize.,https://m.media-amazon.com/images/M/MV5BMTQ4NTExNzI4M15BMl5BanBnXkFtZTcwMDAwMzQyMQ@@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",01 Jul 2003,True,N/A,,Hot Wheels Highway 35 World Race,series,,N/A,2003–2006,tt0377191,7.3,271,,1
42,"Andreas Wilson, Henrik Lundström, Gustaf Skarsgård, Linda Zilliacus",Nominated for 1 Oscar. Another 9 wins & 9 nominations.,N/A,"Sweden, Denmark",27 Jun 2006,Mikael Håfström,,Drama,"Swedish, Finnish",61,"A teenage boy expelled from school for fighting arrives at a boarding school where the systematic bullying of younger students is encouraged as a means to maintain discipline, and decides to fight back.",https://m.media-amazon.com/images/M/MV5BMzYwODUxNjkyMF5BMl5BanBnXkFtZTcwODUzNjQyMQ@@._V1_SX300.jpg,Magnolia Pictures,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",26 Sep 2003,True,113 min,,Evil,movie,http://www.filmnytt.com/ondskan,"Jan Guillou (novel), Hans Gunnarsson, Mikael Håfström",2003,tt0338309,7.8,"33,347",,
43,"Helen Mirren, Julie Walters, John Alderton, Linda Bassett",Nominated for 1 Golden Globe. Another 2 wins & 14 nominations.,"$30,937,521","UK, USA",04 May 2004,Nigel Cole,,"Comedy, Drama",English,60,A Women's Institute chapter's fundraising effort for a local hospital by posing nude for a calendar becomes a media sensation.,https://m.media-amazon.com/images/M/MV5BMjE3NzcxMDU2MV5BMl5BanBnXkFtZTYwOTgyNTc2._V1_SX300.jpg,Buena Vista Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",01 Jan 2004,True,108 min,,Calendar Girls,movie,http://www.calendargirls.tv/home.html,"Juliette Towhidi, Tim Firth",2003,tt0337909,6.9,"21,457",,
44,"Christopher Shyer, Ray Galletti, Eileen Pedde, Rekha Sharma",N/A,"$31,042,346","USA, Germany, Canada, UK",09 Sep 2003,Jon Amiel,,"Action, Adventure, Sci-Fi, Thriller",English,48,The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.,https://m.media-amazon.com/images/M/MV5BMTY3MTY3MzkzNl5BMl5BanBnXkFtZTYwNTAwNDk2._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",28 Mar 2003,True,135 min,,The Core,movie,http://www.thecoremovie.com/,"Cooper Layne, John Rogers",2003,tt0298814,5.5,"85,359",,
45,"Jonathan Cherry, Tyron Leitso, Clint Howard, Ona Grauer",2 wins.,"$10,199,354","Germany, Canada, USA",27 Jan 2004,Uwe Boll,,"Action, Adventure, Horror",English,15,"A group of college students travels to a mysterious island to attend a rave, which is soon taken over by bloodthirsty zombies.",https://m.media-amazon.com/images/M/MV5BNzlmNTFlN2QtM2IxZi00NDc0LTgyMTQtNDNjNTBmODQzZDVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Artisan,R,"[{'Source': 'Internet Movie Database', 'Value': '2.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '15/100'}]",10 Oct 2003,True,90 min,,House of the Dead,movie,http://www.house-of-the-dead.com/,"Mark A. Altman (story), Dan Bates (story), Dave Parker (screenplay), Mark A. Altman (screenplay)",2003,tt0317676,2.0,"34,416",,
46,"Rémy Girard, Stéphane Rousseau, Marie-Josée Croze, Marina Hands",Won 1 Oscar. Another 48 wins & 33 nominations.,N/A,"Canada, France",13 Jul 2004,Denys Arcand,,"Comedy, Crime, Drama, Mystery, Romance","French, English",70,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.",https://m.media-amazon.com/images/M/MV5BZTlmYjJhNTAtMzJhZi00YTU1LWI1ZTgtYWZjMjA3Yzk2OGYyXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Miramax,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",05 Mar 2004,True,99 min,,The Barbarian Invasions,movie,http://www.miramax.com/movie/barbarian-invasions,Denys Arcand,2003,tt0338135,7.7,"26,779",,
47,"Anne Reid, Peter Vaughan, Anna Wilson-Jones, Daniel Craig",Nominated for 1 BAFTA Film Award. Another 2 wins & 12 nominations.,"$755,489",UK,12 Oct 2004,Roger Michell,,"Drama, Romance",English,72,"A woman has a passionate affair with a man half her age, who is also sleeping with her daughter.",https://m.media-amazon.com/images/M/MV5BMTM4Mzk4ODU1Ml5BMl5BanBnXkFtZTcwMzkxOTUyMQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",18 Jun 2004,True,112 min,,The Mother,movie,http://www.sonyclassics.com/themother/,Hanif Kureishi,2003,tt0323298,6.9,"3,680",,
48,"Romola Garai, Sophie Stuckey, Bill Nighy, Helena Little",2 wins & 4 nominations.,"$967,506",UK,23 Dec 2003,Tim Fywell,,"Drama, Romance",English,63,"A love story set in 1930s England that follows 17-year-old Cassandra Mortmain, and the fortunes of her eccentric family, struggling to survive in a decaying English castle.",https://m.media-amazon.com/images/M/MV5BMTU3ODc1NjkzNF5BMl5BanBnXkFtZTcwMzkyOTQyMQ@@._V1_SX300.jpg,Samuel Goldwyn Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",08 Aug 2003,True,113 min,,I Capture the Castle,movie,http://www.capturethecastlemovie.com,"Dodie Smith (novel), Heidi Thomas (screenplay)",2003,tt0300015,7.0,"6,486",,
49,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal",Nominated for 1 Golden Globe. Another 5 nominations.,"$63,695,760",USA,09 Mar 2004,Mike Newell,,Drama,"English, Italian",45,A free-thinking art professor teaches conservative 1950s Wellesley girls to question their traditional social roles.,https://m.media-amazon.com/images/M/MV5BMTI0NjEwNDgwOV5BMl5BanBnXkFtZTYwOTI1NTA3._V1_SX300.jpg,Sony Pictures Releasing,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",19 Dec 2003,True,117 min,,Mona Lisa Smile,movie,http://www.sonypictures.com/movies/monalisasmile/,"Lawrence Konner, Mark Rosenthal",2003,tt0304415,6.5,"71,391",,
50,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac",9 wins & 20 nominations.,"$100,685,880",USA,21 Oct 2003,McG,,"Action, Adventure, Comedy, Crime","English, Mandarin, Spanish",48,The Angels investigate a series of murders which occur after the theft of a witness protection profile database.,https://m.media-amazon.com/images/M/MV5BMTM0MTg3OTU5N15BMl5BanBnXkFtZTYwMDc4MzU3._V1_SX300.jpg,Columbia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",27 Jun 2003,True,106 min,,Charlie's Angels: Full Throttle,movie,http://sonypictures.com/movies/charliesangelsfullthrottle/index.html,"Ivan Goff (television series), Ben Roberts (television series), John August (story), John August (screenplay), Cormac Wibberley (screenplay), Marianne Wibberley (screenplay)",2003,tt0305357,4.9,"111,578",,
51,"Al Pacino, Mary-Louise Parker, Jeffrey Wright, Justin Kirk",Won 5 Golden Globes. Another 57 wins & 42 nominations.,,"USA, Italy",,N/A,,"Drama, Fantasy, Romance","English, Hebrew, Aramaic, Yiddish, French",N/A,Playwright Tony Kushner adapts his political epic about the AIDS crisis during the mid-1980s and centers the story around a group of separate but connected individuals.,https://m.media-amazon.com/images/M/MV5BMTI4NDY4Njk4M15BMl5BanBnXkFtZTcwNzkxMjUyMQ@@._V1_SX300.jpg,,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",07 Dec 2003,True,352 min,,Angels in America,series,,N/A,2003,tt0318997,8.3,"24,222",,1
52,"Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly",1 win & 9 nominations.,"$51,483,949","USA, UK, Germany, Hungary",06 Jan 2004,Len Wiseman,,"Action, Fantasy, Thriller",English,42,"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.",https://m.media-amazon.com/images/M/MV5BMTk1OTc2ZmUtODU0Yy00NGJiLWJmNmQtODI0MzBjODk3MjI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Sony Screen Gems,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",19 Sep 2003,True,121 min,,Underworld,movie,http://www.sonypictures.com/movies/underworld/,"Kevin Grevioux (story), Len Wiseman (story), Danny McBride (story), Danny McBride (screenplay)",2003,tt0320691,7.0,"237,519",,
53,"Norman Reedus, Marco St. John, Rick Negron, David A. Flood",N/A,N/A,USA,08 Mar 2005,Gary Ellis,,Thriller,English,N/A,"A tense and intricate web of deceit and betrayal entangles Archie, a wandering grifter who is hired by a traveling carnival owner to murder his beautiful wife.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzg1Mjc2MF5BMl5BanBnXkFtZTcwMzI1NzE5OQ@@._V1_SX300.jpg,Millennium Media Services,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",03 Nov 2004,True,88 min,,Tough Luck,movie,N/A,"Todd King, Bill Boatman",2003,tt0376263,6.4,807,,
54,"Mary Alice, Tanveer K. Atwal, Helmut Bakaitis, Kate Beahan",4 wins & 30 nominations.,"$139,076,032",USA,06 Apr 2004,"Lana Wachowski, Lilly Wachowski",,"Action, Sci-Fi","English, French",47,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,https://m.media-amazon.com/images/M/MV5BNzNlZTZjMDctZjYwNi00NzljLWIwN2QtZWZmYmJiYzQ0MTk2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",05 Nov 2003,True,129 min,,The Matrix Revolutions,movie,http://whatisthematrix.warnerbros.com/,"Lilly Wachowski, Lana Wachowski, Lilly Wachowski (characters), Lana Wachowski (characters)",2003,tt0242653,6.7,"410,939",,
55,"Lucille Alpert, Irja Lloyd",2 wins & 1 nomination.,N/A,USA,12 Apr 2005,Laura Gabbert,,Documentary,English,80,"Lucille and Irja are retired residents of Sunset Hall, a Los Angeles home for the elderly. Residents of Sunset Hall are retired radicals; they have retired from work but not from protesting...",N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",08 May 2003,True,73 min,,Sunset Story,movie,N/A,N/A,2003,tt0368310,7.7,123,,
56,"Paul Walker, Tyrese Gibson, Eva Mendes, Cole Hauser",4 wins & 13 nominations.,"$127,083,765","USA, Germany",30 Sep 2003,John Singleton,,"Action, Crime, Thriller","English, Spanish",38,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,https://m.media-amazon.com/images/M/MV5BMzExYjcyYWMtY2JkOC00NDUwLTg2OTgtMDI3MGY2OWQzMDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures Distributio,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",06 Jun 2003,True,107 min,,2 Fast 2 Furious,movie,http://www.thefastandthefurious.com/,"Gary Scott Thompson (characters), Michael Brandt (story), Derek Haas (story), Gary Scott Thompson (story), Michael Brandt (screenplay), Derek Haas (screenplay)",2003,tt0322259,5.9,"228,410",,
57,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes",1 win & 11 nominations.,"$51,475,962",USA,06 Sep 2005,James Mangold,,"Mystery, Thriller",English,64,"Stranded at a desolate Nevada motel during a nasty rain-storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",https://m.media-amazon.com/images/M/MV5BMjE2NzgyNDYzNl5BMl5BanBnXkFtZTYwODM2Nzc2._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",25 Apr 2003,True,90 min,,Identity,movie,http://www.sonypictures.com/movies/identity,Michael Cooney,2003,tt0309698,7.3,"207,516",,
