,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
32,"Mark Patton, Kim Myers, Robert Rusler, Clu Gulager",1 nomination.,N/A,USA,12 Sep 2000,Jack Sholder,,Horror,English,43,"A teenage boy is haunted in his dreams by deceased child murderer Freddy Krueger, who is out to possess him in order to continue his reign of terror in the real world.",https://m.media-amazon.com/images/M/MV5BZjBmNWNiN2ItYzM0ZC00MWQyLWFmZjctMmZkNTVhMjE1ZjFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Media Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",01 Nov 1985,True,87 min,,A Nightmare on Elm Street 2: Freddy's Revenge,movie,N/A,"David Chaskin, Wes Craven (characters)",1985,tt0089686,5.4,"53,819",,
33,"Rutger Hauer, Jennifer Jason Leigh, Tom Burlinson, Jack Thompson",2 wins & 1 nomination.,N/A,"Netherlands, Spain, USA",03 Feb 2004,Paul Verhoeven,,"Adventure, Drama","English, Latin",N/A,"In medieval Europe, a young girl from a noble family is obsessed with her captors-commoners.",https://m.media-amazon.com/images/M/MV5BMTU3NTQ1OTA4NF5BMl5BanBnXkFtZTcwNTM4NjczNA@@._V1_SX300.jpg,MGM,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",30 Aug 1985,True,126 min,,Flesh+Blood,movie,N/A,"Gerard Soeteman (screenplay), Gerard Soeteman (story), Paul Verhoeven (screenplay)",1985,tt0089153,6.7,"14,848",,
34,"Christopher Lee, Annie McEnroe, Reb Brown, Marsha A. Hunt",N/A,N/A,"UK, USA",11 Oct 2005,Philippe Mora,,"Horror, Thriller","English, Czech",N/A,"A man discovers that his sister was a werewolf, and helps an investigator track down a gang of the monsters through the United States and eastern Europe.",https://m.media-amazon.com/images/M/MV5BY2NhOTE0OWUtN2NkMS00YjczLWEwYzctNmNkNTQ0MzE0OGNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,HBO Video,R,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}]",04 Jul 1986,True,91 min,,Howling II: ... Your Sister Is a Werewolf,movie,N/A,"Gary Brandner (novel), Robert Sarno (screenplay), Gary Brandner (screenplay)",1985,tt0089308,3.5,"5,655",,
35,"Tsutomu Yamazaki, Nobuko Miyamoto, Kôji Yakusho, Ken Watanabe",6 wins & 4 nominations.,"$224,097",Japan,05 Jul 2000,Jûzô Itami,,Comedy,Japanese,N/A,A truck driver stops at a small family-run noodle shop and decides to help its fledgling business. The story is intertwined with various vignettes about the relationship of love and food.,https://m.media-amazon.com/images/M/MV5BOTE5ZWY2MGEtYjA5ZS00YjdkLTk1MmMtNGFhMDRlNTkzNTRiXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg,Itami Productions,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",01 Sep 1987,True,114 min,,Tampopo,movie,N/A,Jûzô Itami (screenplay),1985,tt0092048,7.9,"13,053",,
36,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers",9 wins & 5 nominations.,N/A,USA,25 Aug 1998,Sylvester Stallone,,"Drama, Sport","English, Russian",40,"Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.",https://m.media-amazon.com/images/M/MV5BMTg3ODk5ODE0NV5BMl5BanBnXkFtZTcwNDkzODM1NA@@._V1_SX300.jpg,Metro-Goldwyn-Mayer,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",27 Nov 1985,True,91 min,,Rocky IV,movie,N/A,Sylvester Stallone,1985,tt0089927,6.8,"165,969",,
37,"Mako Hyôdô, Jinpachi Nezu, Kei'ichi Noda",N/A,N/A,Japan,N/A,Mamoru Oshii,,"Animation, Drama, Fantasy, Horror, Mystery, Sci-Fi",Japanese,N/A,"A mysterious young girl wanders a desolate, otherworldly landscape, carrying a large egg.",https://m.media-amazon.com/images/M/MV5BMWM2N2RjOTAtYzRkNi00NDY5LWFhODAtZWEwYjdiM2FlMjljXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",22 Dec 1985,True,71 min,,Angel's Egg,movie,N/A,"Yoshitaka Amano (story), Mamoru Oshii (screenplay), Mamoru Oshii (story)",1985,tt0208502,7.7,"5,170",,
38,"András Kern, Judit Pogány, Hilda Gobbi, György Bárdy",N/A,N/A,"Hungary, Canada, West Germany",N/A,Attila Dargay,,"Animation, Adventure, Romance",Hungarian,N/A,"In the turmoilous 18th century, young poor Hungarian aristocrat Jonas helps Szaffi, a young pretty gypsy Romani girl and the illegitimate daughter of a Turkish pasha, get the treasure that's owed to her by the right of inheritance.",https://m.media-amazon.com/images/M/MV5BMTQ4MDUwMDcyMV5BMl5BanBnXkFtZTgwNDU4NjQ1MTE@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",11 Apr 1985,True,76 min,,The Treasure of Swamp Castle,movie,N/A,"Attila Dargay, Mór Jókai (novel), József Nepp, József Romhányi",1985,tt0137226,8.0,"1,483",,
39,"Danny DeVito, Bette Midler, Judge Reinhold, Helen Slater",Nominated for 1 Golden Globe. Another 1 win & 2 nominations.,N/A,USA,02 Apr 2002,"Jim Abrahams, David Zucker, Jerry Zucker",,"Comedy, Crime",English,78,"A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did.",https://m.media-amazon.com/images/M/MV5BZjJlYTE3MzYtMGMxMy00OTYyLTg5NzktYmNlOGIzNDEyYjc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Buena Vista Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",27 Jun 1986,True,93 min,,Ruthless People,movie,N/A,Dale Launer,1986,tt0091877,6.9,"23,825",,
40,"Ally Sheedy, Steve Guttenberg, Fisher Stevens, Austin Pendleton",1 win & 3 nominations.,N/A,USA,19 Sep 2000,John Badham,,"Comedy, Family, Sci-Fi",English,50,"Number 5 of a group of experimental robots in a lab is electrocuted, suddenly becomes intelligent, and escapes.",https://m.media-amazon.com/images/M/MV5BZjhlNmI0NDktYTMxNS00MWYwLWEzYjktOTNhN2JkNWFiZTkwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",09 May 1986,True,98 min,,Short Circuit,movie,N/A,"S.S. Wilson, Brent Maddock",1986,tt0091949,6.6,"51,109",,
41,"Marcelia Cartaxo, José Dumont, Tamara Taxman, Fernanda Montenegro",11 wins & 1 nomination.,N/A,Brazil,06 Sep 2005,Suzana Amaral,,Drama,Portuguese,N/A,"Macabea has just moved to the big city after her aunt, who raised her, died. She gets a job as a typist and moves into a boarding house with three other women. In her spare time she listens...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzExOTI4Nl5BMl5BanBnXkFtZTcwNjE4NjAzMQ@@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",01 Mar 1987,True,96 min,,Hour of the Star,movie,N/A,"Suzana Amaral, Clarice Lispector (novel), Alfredo Oroz",1986,tt0089297,7.4,763,,
42,"Jeff Goldblum, Geena Davis, John Getz, Joy Boushel",Won 1 Oscar. Another 5 wins & 11 nominations.,N/A,"USA, UK, Canada",05 Sep 2000,David Cronenberg,,"Drama, Horror, Sci-Fi",English,79,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,https://m.media-amazon.com/images/M/MV5BODcxMGMwOGEtMDUxMi00MzE5LTg4YTYtYjk1YjA4MzQxNTNlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",15 Aug 1986,True,96 min,,The Fly,movie,N/A,"George Langelaan (short story), Charles Edward Pogue (screenplay), David Cronenberg (screenplay)",1986,tt0091064,7.5,"142,195",,
43,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell",Nominated for 1 Oscar. Another 4 wins & 11 nominations.,N/A,USA,29 Aug 2000,Rob Reiner,,"Adventure, Drama",English,75,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,MCA Universal Home Video,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",26 Nov 1986,True,89 min,,Stand by Me,movie,N/A,"Stephen King (novel), Raynold Gideon (screenplay), Bruce A. Evans (screenplay)",1986,tt0092005,8.1,"330,496",,
44,"Christopher Lambert, Roxanne Hart, Clancy Brown, Sean Connery",N/A,N/A,UK,15 Mar 2000,Russell Mulcahy,,"Action, Adventure, Fantasy",English,24,"An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled ""Prize"".",https://m.media-amazon.com/images/M/MV5BMjc3YmU3MzQtNTA4OC00ZjljLWFmODAtZDU1YzY5ZTNkZDU3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",07 Mar 1986,True,116 min,,Highlander,movie,N/A,"Gregory Widen (story), Gregory Widen (screenplay), Peter Bellwood (screenplay), Larry Ferguson (screenplay)",1986,tt0091203,7.2,"111,949",,
45,"Daryl Hannah, Pamela Reed, James Remar, Thomas G. Waites",N/A,N/A,USA,09 Nov 1999,Michael Chapman,,"Adventure, Drama, Fantasy",English,N/A,A young Cro-Magnon woman is raised by Neanderthals.,https://m.media-amazon.com/images/M/MV5BYWUzOTMzNGYtZDk5Mi00NDQ4LTkzYjUtNzQ0MjQzYzhhOWRiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}]",17 Jan 1986,True,98 min,,The Clan of the Cave Bear,movie,N/A,"Jean M. Auel (novel), John Sayles (screenplay)",1986,tt0090848,5.4,"5,683",,
46,"Roger Carel, Pierre Tornade, Graham Bushnell, Pierre Mondy",N/A,N/A,"France, Denmark",N/A,Pino Van Lamsweerde,,"Animation, Adventure, Comedy, Family, Fantasy",French,N/A,"The diminutive Asterix and his rather larger companion Obelix, warriors of the last village in Gaul still free after the Roman invasion, set out on a mission to deliver a barrel of their ...",https://m.media-amazon.com/images/M/MV5BYTk3OWJmZWUtYmZmZi00YmI5LWE4ZWQtODE0YjI0Mzk4MDkxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Gaumont International,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",10 Jul 1987,True,79 min,,Asterix in Britain,movie,N/A,"René Goscinny (comic), Albert Uderzo (comic), Pierre Tchernia (adaptation)",1986,tt0090667,7.1,"9,325",,
47,"Michael Jackson, Anjelica Huston, Dick Shawn, Tony Cox",N/A,N/A,USA,N/A,Francis Ford Coppola,,"Short, Adventure, Fantasy, Musical, Sci-Fi",English,N/A,Captain EO and his space crew are on a mission to save the world from the evil queen by giving her a song and dance.,https://m.media-amazon.com/images/M/MV5BOTFiN2Y4NjktYWIwYy00ZTNiLTgyOTYtOGYwMzY1MjJkZDU2XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,Walt Disney Productions,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",12 Sep 1986,True,17 min,,Captain EO,movie,N/A,"George Lucas (screenplay), Rusty Lemorande (screenplay), Francis Ford Coppola (screenplay)",1986,tt0090793,6.5,"3,457",,
48,"Kelli Maroney, Tony O'Dell, Russell Todd, Karrie Emerson",N/A,N/A,USA,17 Aug 2004,Jim Wynorski,,"Comedy, Horror, Sci-Fi",English,22,Eight teenagers are trapped after hours in a high-tech shopping mall and pursued by three murderous security robots out of control.,https://m.media-amazon.com/images/M/MV5BNTMzYmU2NzYtY2I3OC00NTlkLWE1NzUtZDMxOTdkYTFmOTI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Concorde Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",21 Mar 1986,True,77 min,,Chopping Mall,movie,N/A,"Jim Wynorski, Steve Mitchell",1986,tt0090837,5.6,"8,783",,
49,"Walter Matthau, Cris Campion, Damien Thomas, Olu Jacobs",Nominated for 1 Oscar. Another 2 wins & 1 nomination.,N/A,"France, Tunisia",N/A,Roman Polanski,,"Adventure, Comedy, Family","English, French, Spanish",N/A,The adventures of pirate Captain Red and his first mate Frog.,https://m.media-amazon.com/images/M/MV5BNzBmNWNkYTAtYTNhZi00ZjAxLTkzNGQtODk1OTkwZDRmMTJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Cannon Film Distributors,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",18 Jul 1986,True,121 min,,Pirates,movie,N/A,"John Brownjohn (screenplay collaboration), Gérard Brach, Roman Polanski",1986,tt0091757,6.1,"7,102",,
50,"John Candy, Eugene Levy, Robert Loggia, Kenneth McMillan",N/A,N/A,USA,12 Nov 2002,Mark L. Lester,,"Action, Comedy, Crime",English,17,A fired cop and useless lawyer sign up as security guards and find they've joined a corrupt union.,https://m.media-amazon.com/images/M/MV5BZTlhNmI0OTYtZTNkMC00Y2UwLThjN2UtNWNlNWFkNGMwZGNiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures Home Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",15 Aug 1986,True,88 min,,Armed and Dangerous,movie,N/A,"Brian Grazer (story), Harold Ramis (story and screenplay), James Keach (story), Pj Torokvei (screenplay)",1986,tt0090660,5.6,"9,768",,
51,"Tom Waits, John Lurie, Roberto Benigni, Nicoletta Braschi",4 wins & 6 nominations.,N/A,"USA, West Germany",22 Oct 2002,Jim Jarmusch,,"Comedy, Crime, Drama","English, Italian",75,"Two innocent people are arrested. An interesting third person, with broken English, joins them in their cell. On his idea, they decide to escape from the prison. Their journey is the rest of the movie.",https://m.media-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",30 Oct 1986,True,107 min,,Down by Law,movie,N/A,Jim Jarmusch,1986,tt0090967,7.8,"42,917",,
52,"Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil",Nominated for 1 Oscar. Another 3 wins & 7 nominations.,N/A,Australia,18 Sep 2001,Peter Faiman,,"Adventure, Comedy",English,62,An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.,https://m.media-amazon.com/images/M/MV5BZjNlMTQ1MzQtMjNjNS00MWY4LTgxZTgtM2M5NThkMDg4N2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",26 Sep 1986,True,97 min,,Crocodile Dundee,movie,N/A,"Ken Shadie (screenplay), John Cornell (screenplay), Paul Hogan (screenplay), Paul Hogan (story)",1986,tt0090555,6.6,"84,820",,
53,"Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow",1 win.,N/A,USA,06 Apr 2004,Jerry Paris,,Comedy,English,33,The alumni of Commandant Lassard's Police Academy (1984) return to the school to train new recruits and prevent its closure.,https://m.media-amazon.com/images/M/MV5BNWM0NGQ2ZTctZDNiZi00MzlmLTlhODAtMWQ5Y2Q0YTFjOTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",21 Mar 1986,True,83 min,,Police Academy 3: Back in Training,movie,N/A,"Neal Israel (characters creator), Pat Proft (characters creator), Gene Quintano",1986,tt0091777,5.3,"38,557",,
54,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones",Nominated for 1 Golden Globe. Another 1 win.,N/A,USA,19 Oct 1999,John Hughes,,Comedy,"English, German",61,"A high school wise guy is determined to have a day off from school, despite what the Principal thinks of that.",https://m.media-amazon.com/images/M/MV5BMDA0NjZhZWUtNmI2NC00MmFjLTgwZDYtYzVjZmNhMDVmOTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",11 Jun 1986,True,103 min,,Ferris Bueller's Day Off,movie,N/A,John Hughes,1986,tt0091042,7.8,"285,825",,
55,"Hayley Mills, Tom Skerritt, Carrie Kei Heim, Bridgette Andersen",N/A,N/A,USA,20 Sep 2005,Ron Maxwell,,"Family, Comedy",English,N/A,Two best friends plot to get their single parents together to stop one of them from moving to New York.,https://m.media-amazon.com/images/M/MV5BOWE3NDdhNjctNmZmNy00N2FhLTk5OTYtY2VhNGQ1ODJmNDQzXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,Walt Disney Television,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",26 Jul 1986,True,81 min,,The Parent Trap II,movie,N/A,"Erich Kästner (book), Stu Krieger",1986,tt0091721,6.3,"1,743",,
56,"Norman Alden, Jack Angel, Michael Bell, Gregg Berger",2 nominations.,N/A,"USA, Japan",07 Nov 2000,Nelson Shin,,"Animation, Action, Adventure, Family, Sci-Fi","English, Japanese",N/A,"The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",https://m.media-amazon.com/images/M/MV5BZGM1MGY4OTYtOGZkOC00NjYyLTk3OTMtODUyZDdhYWQ3NGFjXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,De Laurentiis Entertainment Gr,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",08 Aug 1986,True,84 min,,The Transformers: The Movie,movie,N/A,Ron Friedman,1986,tt0092106,7.3,"35,329",,
57,"David Bowie, Jennifer Connelly, Toby Froud, Shelley Thompson",Nominated for 1 BAFTA Film Award. Another 3 nominations.,N/A,"UK, USA",12 Oct 1999,Jim Henson,,"Adventure, Family, Fantasy, Musical",English,50,A 16-year-old girl is given 13 hours to solve a labyrinth and rescue her baby brother when her wish for him to be taken away is granted by the Goblin King.,https://m.media-amazon.com/images/M/MV5BMjM2MDE4OTQwOV5BMl5BanBnXkFtZTgwNjgxMTg2NzE@._V1_SX300.jpg,Sony Pictures Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",27 Jun 1986,True,101 min,,Labyrinth,movie,N/A,"Dennis Lee (story), Jim Henson (story), Terry Jones (screenplay)",1986,tt0091369,7.4,"111,872",,
58,"John Lithgow, Richard Council, Robert Schenkkan, Paul Austin",1 win & 1 nomination.,N/A,USA,04 Jun 2002,Marshall Brickman,,"Sci-Fi, Thriller",English,61,A high school prodigy builds an atomic bomb with stolen plutonium to win the 45th National Science Fair and expose a nuclear weapons lab posing as nuclear medicine in Ithaca NY.,https://m.media-amazon.com/images/M/MV5BMTQzM2MxZWQtZGQ2Ny00MzQ1LTlhMDgtNzkyMzllZDViMDY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,HBO Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",13 Jun 1986,True,117 min,,The Manhattan Project,movie,N/A,"Marshall Brickman, Thomas Baum",1986,tt0091472,6.1,"5,004",,
59,"Brigitte Lin, Sally Yeh, Cherie Chung, Mark Cheng",6 nominations.,N/A,Hong Kong,17 Nov 1998,Hark Tsui,,"Comedy, Action","Cantonese, Mandarin",N/A,"The movie is set in chaotic 1920's China, when warlords fought each other for power while Sun Yat-Sen's underground movement tried to establish a democratic republic. The movie tells the ...",https://m.media-amazon.com/images/M/MV5BYTY4OWI5NjYtMDRlNy00ZjE2LThjYjAtNzAxNWI2ZWQ0YzA4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,Gordon&#39;s Films,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",06 Sep 1986,True,104 min,,Peking Opera Blues,movie,N/A,Raymond To,1986,tt0090952,7.4,"1,951",,
60,"Matthew Labyorteaux, Kristy Swanson, Michael Sharrett, Anne Twomey",3 nominations.,N/A,USA,25 Sep 2007,Wes Craven,,"Drama, Horror, Sci-Fi, Thriller",English,N/A,"After his friend is killed by her abusive father, the new kid in town attempts to save her by implanting robotic microchips into her brain.",https://m.media-amazon.com/images/M/MV5BNjQ0M2Y3ODktOTZhOC00Yzg4LWE5NGQtMDQyMmRjOWQzYTYxXkEyXkFqcGdeQXVyNTQ4ODA2NzQ@._V1_SX300.jpg,Warner Home Video,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",10 Oct 1986,True,91 min,,Deadly Friend,movie,N/A,"Diana Henstell (novel), Bruce Joel Rubin (screenplay)",1986,tt0090917,5.5,"6,024",,
61,"Steve Martin, Chevy Chase, Martin Short, Alfonso Arau",N/A,N/A,USA,23 Nov 1999,John Landis,,"Comedy, Western","English, Spanish, German",52,"Three actors accept an invitation to a Mexican village to perform their onscreen bandit fighter roles, unaware that it is the real thing.",https://m.media-amazon.com/images/M/MV5BNTE5NDQ1NTMyNl5BMl5BanBnXkFtZTcwNjY5MDQ3NA@@._V1_SX300.jpg,HBO Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",12 Dec 1986,True,104 min,,¡Three Amigos!,movie,N/A,"Steve Martin, Lorne Michaels, Randy Newman",1986,tt0092086,6.5,"62,098",,
